Wall time,Step,Value
1777274763.734299,0,0.7652906775474548
1777274772.96511,1,0.7598544359207153
1777274782.046384,2,0.7701364159584045
1777274791.1542249,3,0.761740505695343
1777274800.170222,4,0.743203341960907
1777274809.555377,5,0.7398961186408997
1777274818.336075,6,0.7361936569213867
1777274827.324594,7,0.7520369291305542
1777274836.2155678,8,0.7231876850128174
1777274845.170034,9,0.7498769164085388
1777274854.603848,10,0.7372994422912598
1777274863.59633,11,0.7435118556022644
1777274872.678719,12,0.7089126706123352
1777274881.661929,13,0.718418538570404
1777274890.79724,14,0.7133855223655701
1777274899.645638,15,0.7005252242088318
1777274908.896978,16,0.6986860036849976
1777274917.632631,17,0.7151005268096924
1777274926.658496,18,0.7042689323425293
1777274935.952874,19,0.6916658282279968
1777274946.431922,20,0.704064130783081
1777274955.6674612,21,0.7001179456710815
1777274965.300819,22,0.6853461861610413
1777274975.254095,23,0.7123498916625977
1777274985.525119,24,0.6983239054679871
1777274995.813389,25,0.7099648714065552
1777275006.510474,26,0.6932647228240967
1777275016.44461,27,0.684002161026001
1777275027.591756,28,0.6944944262504578
1777275037.9266582,29,0.7027212381362915
1777275049.162431,30,0.6940532326698303
1777275059.1860712,31,0.6917863488197327
1777275068.610132,32,0.687558114528656
1777275077.924821,33,0.6983849406242371
1777275087.247596,34,0.6864321231842041
1777275097.3847759,35,0.6883894801139832
1777275108.192812,36,0.7014997005462646
1777275118.311082,37,0.7214310169219971
1777275127.7006211,38,0.7118687629699707
1777275137.7001228,39,0.6855286955833435
1777275147.345911,40,0.6922035217285156
1777275158.4300401,41,0.6730337738990784
1777275167.69909,42,0.6773492693901062
1777275177.2129338,43,0.6948845386505127
1777275188.7694342,44,0.6949084997177124
1777275198.1613052,45,0.6766933798789978
1777275207.645836,46,0.6965998411178589
1777275216.9832609,47,0.6957860589027405
1777275226.434856,48,0.6895927786827087
1777275236.363916,49,0.6939401626586914
1777275247.162882,50,0.6878378391265869
1777275256.826935,51,0.7047627568244934
1777275266.6163561,52,0.7045714855194092
1777275276.215639,53,0.6696920990943909
1777275286.245644,54,0.6772097945213318
1777275296.89128,55,0.6765292286872864
1777275306.264321,56,0.697118878364563
1777275315.557345,57,0.7114008069038391
1777275324.914966,58,0.6916422843933105
1777275333.52728,59,0.6861803531646729
1777275342.4798322,60,0.6901787519454956
1777275351.078146,61,0.6839159727096558
1777275359.920751,62,0.6889135837554932
1777275369.27499,63,0.6978261470794678
1777275378.509514,64,0.7010063529014587
1777275388.234977,65,0.666862428188324
1777275397.35827,66,0.6902930736541748
1777275407.3373241,67,0.6875779628753662
1777275416.6166122,68,0.706141471862793
1777275425.77848,69,0.6908290386199951
1777275435.051712,70,0.6976362466812134
1777275444.167948,71,0.6721043586730957
1777275452.982642,72,0.6946475505828857
1777275461.993539,73,0.6867095232009888
1777275471.17874,74,0.687791109085083
1777275480.248499,75,0.6783658862113953
1777275488.739825,76,0.6893512010574341
1777275497.974366,77,0.694760262966156
1777275507.3736389,78,0.6797826290130615
1777275516.662291,79,0.6935203075408936
1777275525.353487,80,0.693615198135376
1777275534.415115,81,0.7211130261421204
1777275544.43027,82,0.6906068325042725
1777275553.92122,83,0.6868524551391602
1777275563.551732,84,0.7122910022735596
1777275572.730817,85,0.689312756061554
1777275582.122245,86,0.708466112613678
1777275590.970262,87,0.682654857635498
1777275599.798497,88,0.6678350567817688
1777275608.724832,89,0.6880680322647095
1777275617.7656121,90,0.6889564394950867
1777275626.780753,91,0.6660114526748657
1777275636.171925,92,0.6956588625907898
1777275644.845227,93,0.6918058395385742
1777275654.2140899,94,0.7057760953903198
1777275663.327202,95,0.6806423664093018
1777275672.2883682,96,0.6814272999763489
1777275681.638203,97,0.6736668944358826
1777275691.2881112,98,0.67722088098526
1777275700.7897441,99,0.6807780265808105
1777275709.848275,100,0.6957709789276123
1777275719.046272,101,0.6853693723678589
1777275727.541738,102,0.6641814708709717
1777275736.570653,103,0.6801111698150635
1777275745.609371,104,0.6870937347412109
1777275754.735172,105,0.6822931170463562
1777275763.184556,106,0.6781432628631592
1777275771.785845,107,0.6937395930290222
1777275780.493427,108,0.6872165203094482
1777275789.6700191,109,0.6852181553840637
1777275798.218007,110,0.6894134283065796
1777275806.849474,111,0.6885896921157837
1777275815.305526,112,0.6806911826133728
1777275823.794733,113,0.6735609769821167
1777275832.3032131,114,0.6783487200737
1777275841.3397892,115,0.6723116636276245
1777275850.535685,116,0.6580699682235718
1777275859.376265,117,0.6704090237617493
1777275867.800056,118,0.6818882822990417
1777275876.6579158,119,0.6539204716682434
