Wall time,Step,Value
1777677401.82021,0,0.7488305568695068
1777677412.835264,1,0.7398999929428101
1777677423.708794,2,0.7315839529037476
1777677434.603016,3,0.7363622188568115
1777677445.051349,4,0.7155888080596924
1777677455.766304,5,0.7446289658546448
1777677465.87301,6,0.7120400667190552
1777677476.587507,7,0.7155237197875977
1777677486.763514,8,0.7176187038421631
1777677496.956623,9,0.7141247391700745
1777677507.399766,10,0.7153652906417847
1777677517.289123,11,0.7089133262634277
1777677527.8014069,12,0.7194668054580688
1777677538.829655,13,0.7008379101753235
1777677548.448053,14,0.6932846903800964
1777677559.264863,15,0.6915028095245361
1777677570.8087082,16,0.6980195045471191
1777677582.273835,17,0.6910193562507629
1777677592.84331,18,0.6991695165634155
1777677603.809471,19,0.7075585126876831
1777677615.480181,20,0.6829169392585754
1777677626.711526,21,0.6908125877380371
1777677638.349569,22,0.6923257112503052
1777677649.850349,23,0.673952043056488
1777677661.425704,24,0.6976240277290344
1777677672.984863,25,0.6952494978904724
1777677683.701997,26,0.7039673328399658
1777677695.97118,27,0.6939883232116699
1777677708.1300511,28,0.6934003829956055
1777677718.630154,29,0.7350343465805054
1777677729.602388,30,0.6959165930747986
1777677741.6022441,31,0.696048378944397
1777677754.0247328,32,0.7107705473899841
1777677765.513263,33,0.6909174919128418
1777677776.987262,34,0.693023145198822
1777677788.855173,35,0.7027705311775208
1777677800.079836,36,0.6954265236854553
1777677811.832754,37,0.6857056021690369
1777677822.532429,38,0.6893326044082642
1777677832.748281,39,0.7055291533470154
1777677843.305009,40,0.6997011303901672
1777677853.672483,41,0.6971752643585205
1777677864.3728452,42,0.695273756980896
1777677875.1027148,43,0.6883180737495422
1777677885.994648,44,0.6985028386116028
1777677896.87853,45,0.7002139687538147
1777677907.8462138,46,0.701603889465332
1777677918.3834398,47,0.6927967667579651
1777677928.847595,48,0.7094781398773193
1777677939.607981,49,0.7083718776702881
1777677949.875181,50,0.7205233573913574
1777677960.202058,51,0.6882774233818054
1777677973.823749,52,0.6890570521354675
1777677984.6101062,53,0.7206061482429504
1777677994.657202,54,0.7029215693473816
1777678005.4865541,55,0.7042967081069946
1777678015.933559,56,0.6982296109199524
1777678027.034443,57,0.7005119919776917
1777678037.9501219,58,0.6882293820381165
1777678049.475361,59,0.6731730103492737
1777678060.796361,60,0.6939274668693542
1777678071.920746,61,0.6966087818145752
1777678084.029959,62,0.6956366300582886
1777678095.3891149,63,0.6856473088264465
1777678106.6652632,64,0.7203733325004578
1777678118.638199,65,0.6880646347999573
1777678130.31383,66,0.698509693145752
1777678141.737262,67,0.68910813331604
1777678152.8879218,68,0.6802530288696289
1777678163.809994,69,0.6948226690292358
1777678175.728584,70,0.6772792339324951
1777678188.253792,71,0.7020573019981384
1777678199.104723,72,0.704115092754364
1777678209.976238,73,0.6987211108207703
1777678221.816946,74,0.6894328594207764
1777678233.1382048,75,0.6800010204315186
1777678244.121828,76,0.6777829527854919
1777678255.060126,77,0.6895739436149597
1777678266.342483,78,0.6965878009796143
1777678276.156836,79,0.6842119693756104
1777678286.121253,80,0.6896442174911499
1777678296.5550861,81,0.6892809271812439
1777678306.767369,82,0.6789929270744324
1777678317.3518112,83,0.6954219937324524
1777678328.512492,84,0.7085068225860596
1777678339.9486332,85,0.6747344136238098
1777678350.355714,86,0.6826742887496948
1777678361.7439082,87,0.6771839261054993
1777678372.847949,88,0.707345724105835
1777678383.1803038,89,0.6938892602920532
1777678393.4779809,90,0.7243338227272034
1777678403.6963031,91,0.6996485590934753
1777678413.871132,92,0.6849746108055115
1777678424.216765,93,0.6948885917663574
1777678434.660299,94,0.690359890460968
1777678445.082895,95,0.6897730231285095
1777678455.52985,96,0.7082053422927856
1777678465.777868,97,0.6634195446968079
1777678476.015978,98,0.6816399693489075
1777678486.06471,99,0.6928417086601257
1777678496.256483,100,0.6808063983917236
1777678506.389343,101,0.6859595775604248
1777678516.801302,102,0.6865967512130737
1777678526.851288,103,0.6954756379127502
1777678538.0502741,104,0.68963223695755
1777678548.197729,105,0.6860244274139404
1777678558.467131,106,0.6868984699249268
1777678568.4371881,107,0.6887165904045105
1777678577.4675672,108,0.6937488913536072
1777678586.655062,109,0.699233889579773
1777678597.3403578,110,0.6809947490692139
1777678607.61324,111,0.6976315975189209
1777678617.465037,112,0.7082822322845459
1777678627.691489,113,0.6831667423248291
1777678637.042817,114,0.694290041923523
1777678646.8017962,115,0.6956788301467896
1777678656.366208,116,0.6953415274620056
1777678668.4325209,117,0.6795039176940918
1777678679.888549,118,0.6809708476066589
1777678690.472567,119,0.6752260327339172
